"commodity","horizon","beta_pre","beta_post","beta_diff","nobs","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Coffee",21,-0.290239134600119,-0.412273851989277,-0.122034717389158,271,500,-0.65076923132879,-0.402682917722027,0.41253573923206,0.606386846602237,-0.796844621663754,-0.557220396998342,-0.105046390940161,0.0113882524524437,-0.883006273458973,-0.657846027700756,-0.0411820605381921,0.198551159728391
"Coffee",22,-0.28302783981092,-0.424990717558899,-0.141962877747979,271,500,-0.704066086637802,-0.454806745990938,0.420794760814111,0.677669175464774,-0.842965995896205,-0.583077837727697,-0.0706034152107362,0.0665182616037434,-0.942861866432161,-0.67835885367383,0.00521226197015166,0.222984123512955
"Coffee",23,-0.24843429020311,-0.419008732368769,-0.17057444216566,271,500,-0.745618027047055,-0.495372413110872,0.366717554389628,0.703288461884466,-0.772235344776646,-0.54775194522553,-0.0616882913380029,0.0492388700334288,-0.98454214485547,-0.695585411901041,-0.00126399111326957,0.257605088860357
"Coffee",24,-0.307293436119077,-0.28641795003137,0.0208754860877067,271,500,-0.549117951299463,-0.282883701420363,0.542184153901857,0.837003559265038,-0.769859656375344,-0.572862420541431,-0.128689878322538,-0.0117903939770465,-0.816064093799989,-0.572835148234105,0.13450667247693,0.37226545543482
"Copper",0,-0.0329816236367168,-0.00811959599631929,0.0248620276403975,275,500,-0.0846263484407296,-0.0359243195482889,0.0905112091850263,0.130446324467082,-0.112434149752477,-0.0808751385302555,-0.0196939098598885,-0.00190940485379235,-0.117959290380721,-0.0765956835820138,0.0332762730461134,0.0668357360252125
"Copper",1,0.0330811808396961,0.0912680710505607,0.0581868902108646,275,500,-0.0615691693538136,-0.0140843359583735,0.121479004262474,0.158667648706153,-0.0153072790038563,0.0017419398639195,0.0627304074599546,0.0838025967384267,-0.0225871565646571,0.0280678725577119,0.138759634115058,0.181748472023355
"Copper",2,0.0180434051016153,0.210182200046922,0.192138794945307,275,500,0.0539933742861572,0.101085619978764,0.266709956379259,0.327800953533321,-0.0828086804504407,-0.0431111899235775,0.0539986839341636,0.0861847858304615,0.080289839691485,0.133155251704877,0.259217318389733,0.302482290901419
"Copper",3,0.0251523207138803,0.135317161741746,0.110164841027866,275,500,-0.0216541230487557,0.0336071749741205,0.227312007846684,0.311183449704123,-0.110442227232387,-0.0611084955081118,0.0594216641462247,0.0862359820116315,0.0129632943272445,0.0602854514211421,0.207892159499856,0.261918039697252
"Copper",4,0.0369857991990359,0.0650125355241955,0.0280267363251596,275,500,-0.139333299866965,-0.0680452762440327,0.166940284961733,0.249391355127076,-0.106793086087989,-0.0478516087580936,0.0855692693103728,0.130256578800824,-0.074304705212803,-0.0207746709522323,0.163656605853337,0.223962090285739
"Copper",5,0.0542644723031355,-0.0274634507982384,-0.0817279231013739,275,500,-0.238352549664502,-0.160831038179048,0.0919793435956799,0.198192093008645,-0.118316922539069,-0.0495055231009187,0.101008825566763,0.14127784293659,-0.163046628165001,-0.100440984742404,0.095357671628034,0.165304997577926
"Copper",6,0.0568800858589668,-0.0910803639595204,-0.147960449818487,275,500,-0.320488989689435,-0.241181497140122,0.0284235920846935,0.132974535462372,-0.156279876593921,-0.0666965591265443,0.113721925764443,0.15849438940633,-0.230329942238067,-0.166872833616922,0.0189455873422943,0.0776156791482809
"Copper",7,0.0809999451860528,-0.0364925092011126,-0.117492454387165,275,500,-0.300294949403014,-0.206697950251886,0.0527509508810594,0.141865935935072,-0.0871776515256868,-0.0169478161288271,0.141652254642734,0.221447468564871,-0.163663049479826,-0.106236719919855,0.0902342206272818,0.146109506747414
"Copper",8,0.0960412714246377,-0.15060403973203,-0.246645311156668,275,500,-0.429574205131773,-0.31701229249868,-0.00509769976544685,0.106637362682752,-0.122234361058364,-0.0376797988069019,0.153901700341051,0.217551549852287,-0.282029412243851,-0.208602351459088,0.0117985709920132,0.0924081042859081
"Copper",9,0.0589357924807657,-0.143498284518734,-0.2024340769995,275,500,-0.392889369557637,-0.29658677655685,0.0183457677643118,0.159485229949075,-0.143696845411964,-0.071546961318755,0.137033938803085,0.215266374062002,-0.273909310778571,-0.224540779585209,0.0094293348354563,0.0913894099867029
"Copper",10,0.0146330893105262,-0.141417060115483,-0.156050149426009,275,500,-0.330147553332943,-0.238141934012925,0.071000289887437,0.207398839671217,-0.234630709482981,-0.113729222819619,0.0816873103844061,0.146151990122989,-0.295975384655693,-0.225140685722167,0.0244206928177902,0.101624855583603
"Copper",11,0.0374451867316732,-0.034372318986933,-0.0718175057186062,275,500,-0.320803583091347,-0.188946357511675,0.146574439404839,0.311158988055575,-0.227669478926969,-0.116582590571992,0.128488461595511,0.21620859056624,-0.199379103711037,-0.126182806514988,0.103494461592535,0.189470301021292
"Copper",12,0.04107622223589,0.0153384415474083,-0.0257377806884817,275,500,-0.275527233130836,-0.149139514667637,0.185198570942795,0.313767969019337,-0.213896798499304,-0.0965203189272726,0.131219545139903,0.23238342551325,-0.153026694618652,-0.0826073444194224,0.146444950794635,0.212633792195719
"Copper",13,0.0267192351733148,-0.0648536669304359,-0.0915729021037507,275,500,-0.342253087848994,-0.219095811462125,0.121863344309843,0.257203529974986,-0.229077216267869,-0.1148310335287,0.134448937572864,0.240883249681157,-0.236072903469443,-0.158283428780257,0.0804026576468363,0.17470673200387
