"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Gold",11,0.114862398712066,-0.0628975657808594,-0.177759964492925,163,181,500,-0.890291558582056,-0.592566598172793,0.116008705815887,0.308049798315445,-0.213486648519114,-0.0479391949284257,0.438246975279982,0.732692359483457,-0.392029095122506,-0.245610561730549,0.153020506834694,0.297539144143406
"Gold",12,-0.0158266452596158,-0.0639122635897411,-0.0480856183301254,163,180,500,-0.764864107357294,-0.478391030938381,0.238340973959302,0.438247183721323,-0.310862869134736,-0.160333681869436,0.320218783036155,0.585160443438569,-0.415477081062867,-0.244014816032438,0.161068298251797,0.268329087293552
"Gold",13,0.0705827807663894,-0.274137826773648,-0.344720607540037,163,179,500,-1.15241771201786,-0.775715659539934,0.0110272454268744,0.245104444293885,-0.327443772571304,-0.20085943006231,0.356135481091582,0.661546938702353,-0.732424477208839,-0.511523901342212,-0.0317216387106047,0.0905744284244382
"Gold",14,0.0680349385394399,-0.288179412258338,-0.356214350797778,163,178,500,-1.21598828867928,-0.842118952161817,-0.00552232389332308,0.225681181051909,-0.321447128247856,-0.170868790582448,0.390835968602939,0.714740420345351,-0.793387640438478,-0.546461747184045,-0.015399238035351,0.118181580283887
"Gold",15,0.099323967699775,-0.244270163892123,-0.343594131591898,163,177,500,-1.24366137879166,-0.857332136427634,0.0229664973583312,0.276212246133824,-0.29388858438745,-0.14808555339761,0.400766860554182,0.680878194645009,-0.838042005540557,-0.540163708003859,0.0377681048650532,0.181020175904041
"Gold",16,0.0232490300619594,-0.248855469344174,-0.272104499406134,163,176,500,-1.13092880125065,-0.738809235775949,0.108754919298642,0.39769504201062,-0.396444817109088,-0.226447480420621,0.351381213810413,0.635270235984211,-0.766547394171877,-0.507033590631464,0.0586474719483795,0.201928329873101
"Gold",17,0.118795984212588,-0.322223419236948,-0.441019403449536,163,175,500,-1.30233270898137,-0.919670707024704,-0.077418390357254,0.20766527825158,-0.259746599456331,-0.102755432688919,0.473430693281712,0.787648913269126,-0.792208804614202,-0.543170758208474,-0.0170286614335228,0.114381255428101
"Gold",18,0.212680776823159,-0.306355469714799,-0.519036246537958,163,174,500,-1.3231561129283,-0.987836288106815,-0.147556312017921,0.185781982622457,-0.238821210703845,-0.0189622032412295,0.570468086797406,0.865018059135982,-0.738423130681875,-0.536210555114871,-0.0193769655953548,0.124416369322399
"Gold",19,0.274280736764214,-0.307612992707845,-0.58189372947206,163,173,500,-1.46199947609815,-1.10386886498761,-0.207420934852551,0.083649335444768,-0.171191180294197,0.0414011223536004,0.627406204160961,0.891356618815938,-0.897057067385194,-0.588789450794,-0.0200841700830537,0.11002869179174
"Gold",20,0.0932276010309305,-0.294338509083091,-0.387566110114021,163,172,500,-1.36615714837017,-0.997283695896132,-0.0379356769082757,0.216780702299703,-0.247560417427772,-0.0899519982995355,0.562024424008587,0.904523644872638,-0.792923725289918,-0.564776045549835,0.0296940732680174,0.191636792840234
"Gold",21,0.139308446290266,-0.322313746735587,-0.461622193025853,163,171,500,-1.49582034511347,-1.08831932086762,-0.0662508441372061,0.174208876858474,-0.224165428403288,-0.0973743726080827,0.617516041628192,1.04519702981362,-0.857421153518327,-0.609386267083848,0.0226636700350814,0.193132092728543
"Gold",22,0.174206035251509,-0.233002656106662,-0.407208691358171,163,170,500,-1.40191233489325,-1.01298212648368,-0.033170648462829,0.195135931131383,-0.163637378267445,-0.040353466554206,0.634114795016803,1.00980178951779,-0.681513176247662,-0.490981543980069,0.0822133297622677,0.26148793792116
"Gold",23,0.229813396955632,-0.347884423093847,-0.577697820049479,163,169,500,-1.56093000700073,-1.18565671282545,-0.18734961525689,0.0786206549541097,-0.141554323946489,-0.00172047418738503,0.696468831660894,1.05240770278974,-0.79450988752721,-0.575152389648512,-0.0271104632946294,0.168181571942132
"Gold",24,0.182574318671687,-0.418347606672574,-0.600921925344261,163,168,500,-1.69954204389699,-1.28538438835992,-0.190689088566601,0.117483640782591,-0.225054124908631,-0.0330692660737213,0.655307169876503,1.16899184936819,-0.993298192507607,-0.744475841982831,-0.0269961055159278,0.14347652915191
"Oil",0,0.100224914705133,0.346159505414825,0.245934590709693,163,190,500,-0.332523480314638,-0.175883285067376,0.504745749213204,0.771721736827251,-0.175325879992163,-0.0609679033464646,0.23973808760437,0.350348225486279,-0.125263189774009,-0.0468600623308184,0.539500339978512,0.806210769737696
"Oil",1,0.447775612375981,0.505221377998644,0.0574457656226635,163,190,500,-0.927951740173886,-0.626333847250588,0.38863237047314,0.717701435147697,0.0403384561961557,0.194922969661513,0.81755536898521,1.0517103217275,-0.126413045206513,0.0123971101473504,0.76607122028691,1.10976608156842
"Oil",2,0.542392616676944,0.336876132762154,-0.20551648391479,163,190,500,-0.943691886724115,-0.705135055704652,0.107021260816388,0.355848415544616,0.129811812600286,0.283614219284621,0.834759786695307,1.08412178348256,-0.157837109179661,-0.00786474218756317,0.519961523830631,0.712777577380303
"Oil",3,0.24361806314969,0.287901014162076,0.0442829510123859,163,189,500,-0.926595239534185,-0.582923626750014,0.330165838306181,0.553991031832145,-0.229922181976648,-0.0347131036647543,0.638435583843593,0.914949157820321,-0.287796815572898,-0.0833730132198827,0.46236674434438,0.597404488512084
"Oil",4,0.224782364443198,0.38354220819097,0.158759843747772,163,188,500,-0.643137643251174,-0.308697163424706,0.619886924725254,0.892561004796892,-0.383325014288651,-0.174808428654252,0.425557884253484,0.702806654734927,-0.21530900196305,-0.0327221806509143,0.585487943387844,0.780330613951765
"Oil",5,0.274858655684856,0.280551980838099,0.005693325153243,163,187,500,-0.633796452828484,-0.36622625093818,0.463322398381526,0.735963208583022,-0.340767706586024,-0.14878642910302,0.397136618128037,0.55056420833842,-0.255375956384229,-0.0921845384672232,0.467741939434551,0.630435792341158
"Oil",6,0.715572231065612,-0.00512892546454918,-0.720701156530161,163,186,500,-1.64321626901599,-1.22199497754439,-0.162144115281806,0.145734622477877,0.0147841956024714,0.262943157637049,0.884790409312577,1.09802221178566,-0.876203593026603,-0.503108788050279,0.274647777720839,0.506594699440415
"Oil",7,0.698585801070891,0.201187640555489,-0.497398160515402,163,185,500,-1.48367371169444,-1.01734172505554,0.0553366227513259,0.420198244381721,-0.100359610949837,0.198810602646441,0.966987508839699,1.21238513461243,-0.604913361339647,-0.248336950982178,0.478844465335334,0.723697978717951
"Oil",8,0.893393062627321,-0.00181353960547777,-0.895206602232799,163,184,500,-1.97111688916646,-1.44199166221107,-0.289706294651043,0.154529500029736,-0.025669201059456,0.321536731205414,1.23831528857565,1.43916315104074,-0.829357681588289,-0.533882459561243,0.31859594348808,0.564837406222251
"Oil",9,0.811250059176493,0.295522084834837,-0.515727974341656,163,183,500,-1.56718850789552,-1.10432395945495,0.13756570286566,0.547937128006891,-0.225621168396099,0.199247249544848,1.26159227352812,1.51578040613316,-0.39466755989605,-0.107914804898444,0.565318235693377,0.773277458619418
"Oil",10,0.619442160135588,0.271241620147452,-0.348200539988136,163,182,500,-1.27407806903314,-0.91507694421518,0.155331986508213,0.599620518302373,-0.229366464660088,0.157658321345867,1.01437804758065,1.25607602994918,-0.331998577489679,-0.106424585719531,0.547055114697535,0.711331996518796
"Oil",11,0.472229318285893,0.072969138819288,-0.399260179466605,163,181,500,-1.37401148211627,-0.968978555959901,0.111890113366063,0.550971661168763,-0.390343569859122,0.042998138217524,0.868077257910603,1.11982746586566,-0.550541986831533,-0.329291073231319,0.37565734030985,0.666730053346777
"Oil",12,0.577104072948542,0.165904113776522,-0.41119995917202,163,180,500,-1.4191891943296,-1.08618337261984,0.0588297880617313,0.435890191800624,-0.20191628572558,0.141848959765549,1.06124086776679,1.33092089783577,-0.449325650538343,-0.209466405603419,0.443426665955972,0.663400157570448
"Oil",13,0.855485223004716,0.222168086532443,-0.633317136472273,163,179,500,-1.66030895080115,-1.25740701575959,-0.148173435886432,0.216047444759527,0.04554789578557,0.372349932963381,1.26896151112598,1.58030324400672,-0.430892517911046,-0.153663171970141,0.501848500731893,0.65571497114874
"Oil",14,0.536994692105239,0.136567518471207,-0.400427173634032,163,178,500,-1.28824098064305,-0.939765702997918,0.241237056507404,0.620180098641617,-0.485759658114209,-0.0735846790737122,0.866808870177657,1.23323830224889,-0.482022903423585,-0.216829218830754,0.38313305320628,0.54187714975109
"Oil",15,0.753834900087705,-0.102733200085163,-0.856568100172869,163,177,500,-1.5681538807439,-1.26043245939016,-0.0884798966433661,0.281551693011773,-0.368277439064077,0.00902148420722384,0.950271211212241,1.26914847703548,-0.71917834850836,-0.456324039124031,0.125470127766437,0.278955372130449
"Oil",16,0.630543833753231,0.0519597974004466,-0.578584036352784,163,176,500,-1.3398838283277,-0.947359855964975,0.24069669750481,0.720354225625481,-0.525192018437808,-0.161647040225687,0.841805260970787,1.1265574158466,-0.659754689424849,-0.307369977953315,0.311074844255878,0.500505802142813
"Oil",17,0.612557714816969,0.115668231588556,-0.496889483228413,163,175,500,-1.36127244395329,-0.9271042353797,0.377864506624522,0.788874273869347,-0.654935277292041,-0.211602112872556,0.862293303644048,1.20917277926689,-0.607441645782204,-0.249668979093347,0.385672288001931,0.541100316721918
"Oil",18,1.07920217343327,0.108100515669957,-0.971101657763309,163,174,500,-1.93373217560332,-1.47076224340168,-0.151638016549458,0.287543481274107,-0.054625383922974,0.315879270992545,1.39665902176657,1.79580953575371,-0.632428281563204,-0.28333632706534,0.437181587675254,0.635428260808503
"Oil",19,1.32580189873518,0.0295616811459811,-1.2962402175892,163,173,500,-2.24295737591188,-1.81484784287694,-0.398146673655341,0.141715209375649,0.106955971257573,0.5434254357509,1.69542960662359,2.03904973392682,-0.700509236707163,-0.342524223408782,0.381540517078804,0.652111756444691
"Oil",20,0.919184272348848,-0.0075566234198327,-0.926740895768681,163,172,500,-1.9113524534449,-1.45791204524784,-0.119164846674159,0.345967295771381,-0.187367225028946,0.181042297167849,1.27595249834208,1.65298562902162,-0.849276177045271,-0.397497051612259,0.33022811752432,0.548355512185489
