"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Oil",11,0.605590660783791,0.048308724552893,-0.557281936230898,115,181,500,-2.13724665969947,-1.61658859131918,0.224840831267052,0.767489882022555,-0.601671486754318,-0.116527641142572,1.58517798513029,1.96740890949672,-0.71709012810373,-0.437218140964807,0.412575809391233,0.68608730173084
"Oil",12,0.539526089276339,0.13151830713385,-0.408007782142489,115,180,500,-2.20207896099504,-1.60686665018011,0.310575599175005,0.970813297383945,-0.748158516796372,-0.230916541486802,1.56267963498693,2.19062684128708,-0.595027945232449,-0.311273350622392,0.422924365703703,0.734139459631526
"Oil",13,0.569655282104197,0.233235846694805,-0.336419435409392,115,179,500,-2.03464566644774,-1.49126637502757,0.374062951366682,0.968992819664739,-0.661991041388193,-0.165124976638817,1.5857700747577,2.16459909275979,-0.506338015370794,-0.217299342624569,0.544868837773773,0.803420340776859
"Oil",14,0.227537789169036,0.130387014106517,-0.0971507750625192,115,178,500,-1.77497125006593,-1.24310946790081,0.674337447223157,1.21476284452445,-1.07785020977282,-0.4585323175123,1.24185960976166,1.82069907746883,-0.563750302060698,-0.305870784545333,0.443028527334293,0.712783965465455
"Oil",15,0.37836785290251,-0.129542508316785,-0.507910361219296,115,177,500,-2.20987272039021,-1.66181136035515,0.292366210455362,0.853685468851117,-0.943814074061372,-0.30678616951115,1.39778873344519,2.05291239162701,-0.784118448718614,-0.585176718234698,0.158997548232594,0.438468877165426
"Oil",16,0.248204872709936,0.0480206705253478,-0.200184202184588,115,176,500,-1.96254117296076,-1.33498802886079,0.633360413105096,1.08900400458743,-1.04776440757903,-0.497035806430409,1.29880285564658,1.85090148151694,-0.647296516724123,-0.378558569433348,0.400895554369005,0.693322581142968
"Oil",17,0.238048699758585,0.091893451875016,-0.146155247883569,115,175,500,-2.08078106941816,-1.40607825180019,0.799525126307615,1.27308466654483,-1.22995994116651,-0.569377229929517,1.35930559780381,2.07987593501485,-0.599208339102654,-0.294991698240239,0.429811353395847,0.684539565246974
"Oil",18,0.811937044818305,0.0733366824145968,-0.738600362403708,115,174,500,-2.64568683105132,-1.91874756525929,0.191365137194161,0.68951261624651,-0.514250464176953,-0.00798165738481585,1.89116237451845,2.54381637185515,-0.664300742086888,-0.321890746084209,0.463585526246119,0.730323970441734
"Oil",19,0.81395844672333,0.000455867475131938,-0.813502579248198,115,173,500,-2.63920878177446,-1.98238694201426,0.110541198606674,0.637644194184351,-0.536572972467941,0.0116389158837232,1.92563430406446,2.50608036256823,-0.71640945843449,-0.421910636430193,0.395145835093762,0.680503278572783
"Oil",20,0.447501168895745,-0.0257175242302466,-0.473218693125992,115,172,500,-2.40168967425496,-1.76639487580151,0.340827050479793,0.987851791453665,-0.807116916463348,-0.379875601208067,1.64455892143849,2.1910527401215,-0.779007847312073,-0.530383332695834,0.362035933998808,0.610048307832957
"Oil",21,0.191996563355267,-0.0170922231333452,-0.209088786488613,115,171,500,-2.19511226793621,-1.42393105785841,0.721875737480231,1.42169551005481,-1.06012057306856,-0.560416800159766,1.36716202850391,2.13522005724283,-0.76284586517498,-0.450336138095404,0.507035400164637,0.757892274845177
"Oil",22,-0.0247341548832006,-0.262105156920854,-0.237371002037653,115,170,500,-2.16119661602079,-1.47914383821495,0.749444564629393,1.44846438211001,-1.44757308324431,-0.829878495650082,1.17185004052764,1.90944066309786,-1.08956184171035,-0.731677904944926,0.239450226011565,0.550050643261935
"Oil",23,0.107381210642674,-0.369512962279683,-0.476894172922357,115,169,500,-2.24788644077647,-1.54674174683996,0.561214704979876,1.286005594681,-1.33575745655135,-0.737305680611239,1.17072487943079,1.77483491762079,-1.1295590610024,-0.781966596665425,0.173926877149967,0.509179548293041
"Oil",24,0.0915916471148389,-0.404489097747849,-0.496080744862687,115,168,500,-2.08797778131842,-1.46344608584912,0.658372872941884,1.34375835648595,-1.47207115123358,-0.765464299362385,0.985545079128791,1.55752308805006,-1.14755946370188,-0.813751418404797,0.223820043493946,0.595311056139699
"Soybeans",0,0.000612409975141788,0.0127560843559665,0.0121436743808247,103,190,500,-0.303950222552562,-0.17555702738737,0.210696749512965,0.353159568393138,-0.28876407596622,-0.167285861238625,0.164937548429906,0.287023998799662,-0.17319924520038,-0.0882288919743091,0.119077669013923,0.176319074808504
