"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Copper",10,0.503482524940077,-0.173646921571547,-0.677129446511624,163,182,500,-1.65279613371139,-1.28470924711033,-0.0557431317294734,0.30847924425624,-0.411068509562422,-0.0404935692016121,1.00067339794881,1.31088867649519,-0.575705281937179,-0.42177527248234,0.0765281694029142,0.21182355934044
"Copper",11,0.622311463527228,-0.0032276216048386,-0.625539085132066,163,181,500,-1.70366321992428,-1.34986073252153,0.116140760971525,0.536694312700769,-0.473651703133707,-0.0588853146823751,1.31732469308513,1.651167524929,-0.381959706772376,-0.24196518609851,0.241334759929945,0.395215791892664
"Copper",12,0.679861182547202,0.102863914674923,-0.576997267872279,163,180,500,-1.77089200841313,-1.2993855278925,0.172905248387909,0.738194704430623,-0.652792540880831,-0.0431502521336615,1.32045007879746,1.77054970391051,-0.260038432477221,-0.119557486291469,0.351845264299945,0.495504941834002
"Copper",13,0.807709929042031,-0.140623406244173,-0.948333335286204,163,179,500,-2.39529222860188,-1.78625347516786,-0.109856867478808,0.590023188058454,-0.646078263238732,0.0480705707457539,1.59522341782965,2.15225061600311,-0.499747804900764,-0.361190401843161,0.128650571760046,0.267983401561414
"Copper",14,0.873739614204794,-0.272729056895521,-1.14646867110031,163,178,500,-2.67739623394322,-2.04641687730561,-0.239268477196788,0.49856652327323,-0.687927058464807,-0.000854139290970576,1.75024455483382,2.34754054356525,-0.637243898988316,-0.521496754784512,0.0135633271938463,0.197863933964102
"Copper",15,1.2434293923879,-0.291088116537746,-1.53451750892565,163,177,500,-3.13756956151803,-2.42569176177512,-0.5613083044287,0.32746359126898,-0.589838540552896,0.311968065086835,2.12533003623383,2.74877561842965,-0.702042977210489,-0.569927140782278,0.0338317149949601,0.217273157003607
"Copper",16,1.21954621800392,-0.188681526961411,-1.40822774496533,163,176,500,-2.92158943278807,-2.25452387849641,-0.39335843957743,0.436533612621927,-0.552773991981698,0.333240733497112,2.06920581256399,2.66317555575325,-0.604118394707538,-0.435211310610079,0.181133703357675,0.418063973235984
"Copper",17,1.29674058386037,-0.212655092701359,-1.50939567656173,163,175,500,-2.97969624524765,-2.36708723067238,-0.492513901233955,0.485094856744311,-0.569398334017219,0.321141159359312,2.16887288852117,2.69977338171867,-0.682074990997476,-0.493821828225293,0.174319774836938,0.4693732139022
"Copper",18,1.26925016678168,-0.270439567156742,-1.53968973393843,163,174,500,-2.94499878230814,-2.28728522001527,-0.475216897506373,0.297454453993194,-0.440945312745498,0.301297052235167,2.09797104122468,2.6224877845707,-0.743562575723423,-0.522370658320403,0.157067719977057,0.407094574207183
"Copper",19,1.04821374611828,-0.366497416251232,-1.41471116236951,163,173,500,-2.85227381876402,-2.16634716908578,-0.37221531289699,0.442903061893532,-0.633470785653668,0.133583488455758,1.84928885322318,2.39768520156882,-0.866434755083348,-0.642490831265496,0.0804792103816984,0.362106917883531
"Copper",20,1.06982653856437,-0.409924874937096,-1.47975141350147,163,172,500,-2.89362554962074,-2.31792451058289,-0.33235474714702,0.451881549762843,-0.680995231678968,0.0792023530328807,1.86614678345625,2.46511514420997,-0.920465365256306,-0.681645568335231,0.0574087856399585,0.34420533106713
"Copper",21,0.964745699067766,-0.323589901234854,-1.28833560030262,163,171,500,-2.74859509085478,-2.11353583823508,-0.172597174243423,0.547536334691168,-0.596054510479721,-0.0282434116533148,1.79891683103148,2.43683664793739,-0.853811555919846,-0.582777565467678,0.208340742865224,0.490587986734499
"Copper",22,0.70920170755757,-0.442002324504921,-1.15120403206249,163,170,500,-2.61482308416301,-2.00908719023329,-0.020995248988664,0.707815630588876,-1.00268462926007,-0.266466121713983,1.54923320560183,2.16244828846791,-0.977755571943717,-0.742495890855358,0.0452379448549359,0.353278991757333
"Copper",23,0.829524001070705,-0.606811844980202,-1.43633584605091,163,169,500,-2.9460246553384,-2.29923913640965,-0.245615779328161,0.534482842542473,-0.979197029469278,-0.155744508262142,1.66615588808103,2.29733537319989,-1.11022936956652,-0.877462188495122,-0.133857369219133,0.185101294221792
"Copper",24,0.837499419894402,-0.622822848353703,-1.4603222682481,163,168,500,-3.03903203600584,-2.29438424510503,-0.207347391060392,0.649538094029107,-0.972579403969367,-0.156374310800407,1.71864817376902,2.32161876707294,-1.07982869307749,-0.92598768620998,-0.112086227452414,0.186891245250472
"Gold",0,0.0364383346501741,-0.127827836995479,-0.164266171645653,163,190,500,-0.353207267649091,-0.287242834635572,-0.0806780425571852,-0.0258910481473698,-0.10501552505795,-0.0510337651484254,0.125847832267545,0.187972004065454,-0.251215071709952,-0.210418696036027,-0.0889472221816478,-0.0553681040616797
"Gold",1,0.0473803454889621,-0.0337679930165587,-0.0811483385055209,163,190,500,-0.304096121395389,-0.21285316099044,0.0769831366896793,0.177003450649387,-0.186173277266997,-0.0918083051214034,0.145636144310306,0.229241627244041,-0.153660800057553,-0.11127126075849,0.0417284292344758,0.0967558977126296
"Gold",2,0.105953570126648,0.079710807512903,-0.0262427626137453,163,190,500,-0.301179553257639,-0.196901301833189,0.139915656618032,0.263592402986891,-0.115184691520226,-0.0176350323584879,0.242805282989322,0.340793066760331,-0.0921394775945473,-0.0252811788903743,0.180180558877523,0.265151594018223
"Gold",3,0.0768682241536854,0.0755627781098431,-0.00130544604384229,163,189,500,-0.330383924374866,-0.196431797709098,0.226905325024948,0.382240284514902,-0.230733441382241,-0.0999657886649669,0.239287153498766,0.35635046833932,-0.115491072499561,-0.0254252805536664,0.213611289717151,0.322854620561405
